prefecture,prefecture_en,species,species_en,fiscal_year,era_label,survey_type,raw_text,text_clean,status,category,category_rule,edition,edition_count,earlier_editions,remarks,method,source_file,source_url,publish_date,publish_date_source
大阪,Osaka,ブナ,buna,2013,H25,fruiting,―,―,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
大阪,Osaka,ミズナラ,mizunara,2013,H25,fruiting,―,―,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
大阪,Osaka,コナラ,konara,2013,H25,fruiting,―,―,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,ブナ,buna,2013,H25,fruiting,並上,並上,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,ミズナラ,mizunara,2013,H25,fruiting,並上,並上,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
兵庫,Hyogo,コナラ,konara,2013,H25,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,ブナ,buna,2013,H25,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,ミズナラ,mizunara,2013,H25,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
奈良,Nara,コナラ,konara,2013,H25,fruiting,並作,並作,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,ブナ,buna,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,ミズナラ,mizunara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
和歌山,Wakayama,コナラ,konara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,ブナ,buna,2013,H25,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,2016-10-26=凶作～並作,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,ミズナラ,mizunara,2013,H25,fruiting,大凶作,大凶作,value,大凶作,exact,2019-01-07,2,2016-10-26=凶作,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
鳥取,Tottori,コナラ,konara,2013,H25,fruiting,並下,並下,value,並作,exact; 並上/並下 are 並作 sub-grades,2019-01-07,2,2016-10-26=凶作,H29に判定基準を見直し （６区分）,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,ブナ,buna,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,ミズナラ,mizunara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
島根,Shimane,コナラ,konara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,ブナ,buna,2013,H25,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,ミズナラ,mizunara,2013,H25,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岡山,Okayama,コナラ,konara,2013,H25,fruiting,豊作,豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,ブナ,buna,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,ミズナラ,mizunara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
広島,Hiroshima,コナラ,konara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,調査実施の有無はH27以前のﾃﾞｰﾀ。H28は不明。,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,ブナ,buna,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,ミズナラ,mizunara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山口,Yamaguchi,コナラ,konara,2013,H25,fruiting,－,－,no_data,,,2019-01-07,2,,指標未定,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
北海道,Hokkaido,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,ブナは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
北海道,Hokkaido,ミズナラ,mizunara,2014,H26,fruiting,概ね\n並作～豊作,概ね並作～豊作,value,豊作,MoE rule 並作～豊作→豊作 (概ね ignored),2019-01-07,2,,ブナは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
北海道,Hokkaido,コナラ,konara,2014,H26,fruiting,－,－,no_data,,,2019-01-07,2,,ブナは道南地方のみ分布,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
青森,Aomori,ブナ,buna,2014,H26,fruiting,皆無,皆無,value,大凶作,exact,2019-01-07,2,,東北森林管理局ブナ開花・結実調査青森県：H30並作,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
青森,Aomori,ミズナラ,mizunara,2014,H26,fruiting,－,－,no_data,,,2019-01-07,2,,東北森林管理局ブナ開花・結実調査青森県：H30並作,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
青森,Aomori,コナラ,konara,2014,H26,fruiting,－,－,no_data,,,2019-01-07,2,,東北森林管理局ブナ開花・結実調査青森県：H30並作,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岩手,Iwate,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岩手,Iwate,ミズナラ,mizunara,2014,H26,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
岩手,Iwate,コナラ,konara,2014,H26,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
宮城,Miyagi,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
宮城,Miyagi,ミズナラ,mizunara,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
宮城,Miyagi,コナラ,konara,2014,H26,fruiting,－,－,no_data,,,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
秋田,Akita,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
秋田,Akita,ミズナラ,mizunara,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
秋田,Akita,コナラ,konara,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山形,Yamagata,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山形,Yamagata,ミズナラ,mizunara,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
山形,Yamagata,コナラ,konara,2014,H26,fruiting,凶作～豊作,凶作～豊作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
福島,Fukushima,ブナ,buna,2014,H26,fruiting,豊～大豊作,豊～大豊作,value,豊作,exact; 大豊作 counted as 豊作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
福島,Fukushima,ミズナラ,mizunara,2014,H26,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
福島,Fukushima,コナラ,konara,2014,H26,fruiting,凶作～並作,凶作～並作,value,並作,MoE rule 凶作～並作/凶作～豊作/不作～並作→並作,2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
栃木,Tochigi,ブナ,buna,2014,H26,fruiting,凶作,凶作,value,凶作,exact; 不作/やや凶作 counted as 凶作 (MoE rule),2019-01-07,2,,,pdfplumber extract_tables,data-pipeline/raw/research/gaps/ketujitu-wb-20190513220230.pdf,http://web.archive.org/web/20190513220230id_/https://www.env.go.jp/nature/choju/effort/effort12/ketujitu.pdf,2019-01-07,header 平成31年1月7日
